timestamp, utilization.gpu [%], memory.used [MiB]
2022/01/04 16:01:46.207, 0 %, 0 MiB
2022/01/04 16:01:47.220, 5 %, 840 MiB
2022/01/04 16:01:48.233, 16 %, 1368 MiB
2022/01/04 16:01:49.247, 5 %, 1852 MiB
2022/01/04 16:01:50.259, 5 %, 1876 MiB
2022/01/04 16:01:51.273, 5 %, 1876 MiB
2022/01/04 16:01:52.286, 5 %, 1876 MiB
2022/01/04 16:01:53.306, 5 %, 1876 MiB
2022/01/04 16:01:54.545, 5 %, 1876 MiB
2022/01/04 16:01:55.559, 5 %, 1876 MiB
2022/01/04 16:01:56.579, 5 %, 1876 MiB
2022/01/04 16:01:57.616, 5 %, 1876 MiB
2022/01/04 16:01:58.639, 5 %, 1876 MiB
2022/01/04 16:01:59.653, 5 %, 1876 MiB
2022/01/04 16:02:00.666, 0 %, 0 MiB
2022/01/04 16:02:01.681, 0 %, 0 MiB
2022/01/04 16:02:02.701, 7 %, 858 MiB
2022/01/04 16:02:03.719, 5 %, 1400 MiB
2022/01/04 16:02:04.749, 3 %, 1876 MiB
2022/01/04 16:02:05.762, 5 %, 1876 MiB
2022/01/04 16:02:06.780, 5 %, 1876 MiB
2022/01/04 16:02:07.802, 5 %, 1876 MiB
2022/01/04 16:02:08.815, 5 %, 1876 MiB
2022/01/04 16:02:09.828, 5 %, 1876 MiB
2022/01/04 16:02:10.841, 5 %, 1876 MiB
2022/01/04 16:02:11.854, 5 %, 1876 MiB
2022/01/04 16:02:12.867, 5 %, 1876 MiB
2022/01/04 16:02:13.879, 5 %, 1876 MiB
2022/01/04 16:02:14.892, 5 %, 1876 MiB
2022/01/04 16:02:15.906, 49 %, 0 MiB
2022/01/04 16:02:16.919, 0 %, 0 MiB
2022/01/04 16:02:17.932, 4 %, 760 MiB
2022/01/04 16:02:18.946, 4 %, 1246 MiB
2022/01/04 16:02:19.962, 5 %, 1730 MiB
2022/01/04 16:02:20.981, 5 %, 1876 MiB
2022/01/04 16:02:21.993, 5 %, 1876 MiB
2022/01/04 16:02:23.006, 5 %, 1876 MiB
2022/01/04 16:02:24.019, 5 %, 1876 MiB
2022/01/04 16:02:25.032, 5 %, 1876 MiB
2022/01/04 16:02:26.045, 5 %, 1876 MiB
2022/01/04 16:02:27.058, 5 %, 1876 MiB
2022/01/04 16:02:28.072, 5 %, 1876 MiB
2022/01/04 16:02:29.091, 5 %, 1876 MiB
2022/01/04 16:02:30.106, 5 %, 1876 MiB
2022/01/04 16:02:31.119, 0 %, 1868 MiB
2022/01/04 16:02:32.188, 0 %, 0 MiB
2022/01/04 16:02:33.240, 11 %, 590 MiB
2022/01/04 16:02:34.264, 4 %, 1138 MiB
2022/01/04 16:02:35.290, 5 %, 1582 MiB
2022/01/04 16:02:36.304, 4 %, 1876 MiB
2022/01/04 16:02:37.318, 5 %, 1876 MiB
2022/01/04 16:02:38.396, 5 %, 1876 MiB
2022/01/04 16:02:39.409, 5 %, 1876 MiB
2022/01/04 16:02:40.422, 5 %, 1876 MiB
2022/01/04 16:02:41.435, 5 %, 1876 MiB
2022/01/04 16:02:42.448, 5 %, 1876 MiB
2022/01/04 16:02:43.462, 5 %, 1876 MiB
2022/01/04 16:02:44.475, 5 %, 1876 MiB
2022/01/04 16:02:45.488, 5 %, 1876 MiB
2022/01/04 16:02:46.500, 5 %, 1876 MiB
2022/01/04 16:02:47.514, 0 %, 0 MiB
2022/01/04 16:02:48.527, 0 %, 0 MiB
2022/01/04 16:02:49.540, 0 %, 0 MiB
2022/01/04 16:02:50.553, 0 %, 0 MiB
2022/01/04 16:02:51.571, 0 %, 0 MiB
2022/01/04 16:02:52.584, 5 %, 878 MiB
2022/01/04 16:02:53.598, 6 %, 1386 MiB
2022/01/04 16:02:54.611, 4 %, 1856 MiB
2022/01/04 16:02:55.625, 5 %, 1876 MiB
2022/01/04 16:02:56.638, 5 %, 1876 MiB
2022/01/04 16:02:57.651, 5 %, 1876 MiB
2022/01/04 16:02:58.664, 5 %, 1876 MiB
2022/01/04 16:02:59.677, 5 %, 1876 MiB
2022/01/04 16:03:00.962, 5 %, 1876 MiB
2022/01/04 16:03:01.975, 5 %, 1876 MiB
2022/01/04 16:03:02.988, 5 %, 1876 MiB
2022/01/04 16:03:04.029, 5 %, 1876 MiB
2022/01/04 16:03:05.042, 5 %, 1876 MiB
2022/01/04 16:03:06.056, 25 %, 0 MiB
2022/01/04 16:03:07.069, 0 %, 0 MiB
2022/01/04 16:03:08.082, 4 %, 788 MiB
2022/01/04 16:03:09.095, 4 %, 1304 MiB
2022/01/04 16:03:10.109, 4 %, 1794 MiB
2022/01/04 16:03:11.121, 5 %, 1876 MiB
2022/01/04 16:03:12.134, 5 %, 1876 MiB
2022/01/04 16:03:13.146, 5 %, 1876 MiB
2022/01/04 16:03:14.159, 5 %, 1876 MiB
2022/01/04 16:03:15.172, 5 %, 1876 MiB
2022/01/04 16:03:16.186, 5 %, 1876 MiB
2022/01/04 16:03:17.199, 5 %, 1876 MiB
2022/01/04 16:03:18.212, 5 %, 1876 MiB
2022/01/04 16:03:19.225, 5 %, 1876 MiB
2022/01/04 16:03:20.238, 5 %, 1876 MiB
2022/01/04 16:03:21.252, 0 %, 1868 MiB
2022/01/04 16:03:22.265, 0 %, 0 MiB
2022/01/04 16:03:23.279, 15 %, 576 MiB
2022/01/04 16:03:24.292, 5 %, 1092 MiB
2022/01/04 16:03:25.306, 10 %, 1592 MiB
2022/01/04 16:03:26.319, 5 %, 1876 MiB
2022/01/04 16:03:27.333, 5 %, 1876 MiB
2022/01/04 16:03:28.346, 5 %, 1876 MiB
2022/01/04 16:03:29.359, 5 %, 1876 MiB
2022/01/04 16:03:30.372, 5 %, 1876 MiB
2022/01/04 16:03:31.385, 5 %, 1876 MiB
2022/01/04 16:03:32.399, 5 %, 1876 MiB
2022/01/04 16:03:33.411, 5 %, 1876 MiB
2022/01/04 16:03:34.424, 5 %, 1876 MiB
2022/01/04 16:03:35.438, 5 %, 1876 MiB
2022/01/04 16:03:36.451, 5 %, 1876 MiB
2022/01/04 16:03:37.465, 0 %, 0 MiB
2022/01/04 16:03:38.480, 0 %, 24 MiB
2022/01/04 16:03:39.493, 16 %, 1012 MiB
2022/01/04 16:03:40.506, 5 %, 1508 MiB
2022/01/04 16:03:41.520, 3 %, 1876 MiB
2022/01/04 16:03:42.534, 5 %, 1876 MiB
2022/01/04 16:03:43.546, 5 %, 1876 MiB
2022/01/04 16:03:44.559, 5 %, 1876 MiB
2022/01/04 16:03:45.573, 5 %, 1876 MiB
2022/01/04 16:03:46.586, 5 %, 1876 MiB
2022/01/04 16:03:47.599, 5 %, 1876 MiB
2022/01/04 16:03:48.613, 5 %, 1876 MiB
2022/01/04 16:03:49.625, 5 %, 1876 MiB
2022/01/04 16:03:50.639, 5 %, 1876 MiB
2022/01/04 16:03:51.652, 5 %, 1876 MiB
2022/01/04 16:03:52.665, 0 %, 0 MiB
2022/01/04 16:03:53.678, 0 %, 0 MiB
2022/01/04 16:03:54.691, 5 %, 958 MiB
2022/01/04 16:03:55.705, 7 %, 1458 MiB
2022/01/04 16:03:56.718, 3 %, 1876 MiB
2022/01/04 16:03:57.731, 5 %, 1876 MiB
2022/01/04 16:03:58.745, 5 %, 1876 MiB
2022/01/04 16:03:59.758, 5 %, 1876 MiB
2022/01/04 16:04:00.771, 5 %, 1876 MiB
2022/01/04 16:04:01.784, 5 %, 1876 MiB
2022/01/04 16:04:02.798, 5 %, 1876 MiB
2022/01/04 16:04:03.811, 5 %, 1876 MiB
2022/01/04 16:04:04.824, 5 %, 1876 MiB
2022/01/04 16:04:05.837, 5 %, 1876 MiB
2022/01/04 16:04:06.850, 5 %, 1876 MiB
2022/01/04 16:04:07.864, 0 %, 0 MiB
2022/01/04 16:04:08.878, 0 %, 0 MiB
2022/01/04 16:04:09.891, 6 %, 882 MiB
2022/01/04 16:04:10.904, 4 %, 1366 MiB
2022/01/04 16:04:11.917, 5 %, 1854 MiB
2022/01/04 16:04:12.931, 5 %, 1876 MiB
2022/01/04 16:04:13.944, 5 %, 1876 MiB
2022/01/04 16:04:14.957, 5 %, 1876 MiB
2022/01/04 16:04:15.971, 5 %, 1876 MiB
2022/01/04 16:04:16.984, 5 %, 1876 MiB
2022/01/04 16:04:17.997, 5 %, 1876 MiB
2022/01/04 16:04:19.010, 5 %, 1876 MiB
2022/01/04 16:04:20.024, 5 %, 1876 MiB
2022/01/04 16:04:21.037, 5 %, 1876 MiB
2022/01/04 16:04:22.050, 5 %, 1876 MiB
2022/01/04 16:04:23.063, 0 %, 0 MiB
2022/01/04 16:04:24.077, 0 %, 0 MiB
2022/01/04 16:04:25.089, 14 %, 710 MiB
2022/01/04 16:04:26.102, 5 %, 1214 MiB
2022/01/04 16:04:27.116, 5 %, 1712 MiB
2022/01/04 16:04:28.128, 5 %, 1876 MiB
2022/01/04 16:04:29.139, 5 %, 1876 MiB
2022/01/04 16:04:30.153, 5 %, 1876 MiB
2022/01/04 16:04:31.165, 4 %, 1876 MiB
2022/01/04 16:04:32.179, 5 %, 1876 MiB
2022/01/04 16:04:33.192, 5 %, 1876 MiB
2022/01/04 16:04:34.206, 5 %, 1876 MiB
2022/01/04 16:04:35.219, 5 %, 1876 MiB
2022/01/04 16:04:36.232, 5 %, 1876 MiB
2022/01/04 16:04:37.245, 5 %, 1876 MiB
2022/01/04 16:04:38.258, 0 %, 1868 MiB
2022/01/04 16:04:39.271, 0 %, 0 MiB
2022/01/04 16:04:40.284, 11 %, 562 MiB
2022/01/04 16:04:41.298, 4 %, 1088 MiB
2022/01/04 16:04:42.311, 6 %, 1570 MiB
2022/01/04 16:04:43.325, 5 %, 1876 MiB
2022/01/04 16:04:44.338, 5 %, 1876 MiB
2022/01/04 16:04:45.351, 5 %, 1876 MiB
2022/01/04 16:04:46.364, 5 %, 1876 MiB
2022/01/04 16:04:47.377, 5 %, 1876 MiB
2022/01/04 16:04:48.390, 5 %, 1876 MiB
2022/01/04 16:04:49.403, 5 %, 1876 MiB
2022/01/04 16:04:50.416, 5 %, 1876 MiB
2022/01/04 16:04:51.429, 5 %, 1876 MiB
2022/01/04 16:04:53.499, 3 %, 1868 MiB
2022/01/04 16:04:54.513, 0 %, 0 MiB
2022/01/04 16:04:55.526, 3 %, 442 MiB
2022/01/04 16:04:56.539, 15 %, 1042 MiB
2022/01/04 16:04:57.552, 5 %, 1512 MiB
2022/01/04 16:04:58.564, 5 %, 1876 MiB
2022/01/04 16:04:59.576, 5 %, 1876 MiB
2022/01/04 16:05:00.589, 5 %, 1876 MiB
2022/01/04 16:05:01.602, 5 %, 1876 MiB
2022/01/04 16:05:02.615, 5 %, 1876 MiB
2022/01/04 16:05:03.629, 5 %, 1876 MiB
2022/01/04 16:05:04.642, 5 %, 1876 MiB
2022/01/04 16:05:05.655, 5 %, 1876 MiB
2022/01/04 16:05:06.668, 5 %, 1876 MiB
2022/01/04 16:05:07.681, 5 %, 1876 MiB
2022/01/04 16:05:08.694, 5 %, 1876 MiB
2022/01/04 16:05:09.708, 45 %, 0 MiB
2022/01/04 16:05:10.721, 0 %, 0 MiB
2022/01/04 16:05:11.734, 7 %, 716 MiB
2022/01/04 16:05:12.747, 5 %, 1218 MiB
2022/01/04 16:05:13.761, 5 %, 1756 MiB
2022/01/04 16:05:14.774, 5 %, 1876 MiB
2022/01/04 16:05:15.790, 5 %, 1876 MiB
2022/01/04 16:05:16.803, 5 %, 1876 MiB
2022/01/04 16:05:17.817, 4 %, 1876 MiB
2022/01/04 16:05:18.830, 5 %, 1876 MiB
2022/01/04 16:05:19.843, 5 %, 1876 MiB
2022/01/04 16:05:20.856, 5 %, 1876 MiB
2022/01/04 16:05:21.869, 5 %, 1876 MiB
2022/01/04 16:05:22.883, 5 %, 1876 MiB
2022/01/04 16:05:23.895, 5 %, 1876 MiB
2022/01/04 16:05:24.908, 0 %, 1868 MiB
2022/01/04 16:05:25.922, 0 %, 0 MiB
2022/01/04 16:05:26.935, 3 %, 532 MiB
2022/01/04 16:05:27.949, 5 %, 1006 MiB
2022/01/04 16:05:28.962, 5 %, 1550 MiB
2022/01/04 16:05:29.974, 5 %, 1876 MiB
2022/01/04 16:05:30.987, 5 %, 1876 MiB
2022/01/04 16:05:32.000, 5 %, 1876 MiB
2022/01/04 16:05:33.013, 5 %, 1876 MiB
2022/01/04 16:05:34.027, 5 %, 1876 MiB
2022/01/04 16:05:35.040, 5 %, 1876 MiB
2022/01/04 16:05:36.053, 5 %, 1876 MiB
2022/01/04 16:05:37.066, 5 %, 1876 MiB
2022/01/04 16:05:38.081, 5 %, 1876 MiB
2022/01/04 16:05:39.095, 5 %, 1876 MiB
2022/01/04 16:05:40.108, 5 %, 1876 MiB
2022/01/04 16:05:41.121, 0 %, 0 MiB
2022/01/04 16:05:42.135, 0 %, 0 MiB
2022/01/04 16:05:43.149, 4 %, 908 MiB
2022/01/04 16:05:44.162, 5 %, 1408 MiB
2022/01/04 16:05:45.175, 5 %, 1876 MiB
2022/01/04 16:05:46.188, 5 %, 1876 MiB
2022/01/04 16:05:47.202, 5 %, 1876 MiB
2022/01/04 16:05:48.215, 5 %, 1876 MiB
2022/01/04 16:05:49.228, 5 %, 1876 MiB
2022/01/04 16:05:50.241, 5 %, 1876 MiB
2022/01/04 16:05:51.254, 5 %, 1876 MiB
2022/01/04 16:05:52.267, 5 %, 1876 MiB
2022/01/04 16:05:53.281, 5 %, 1876 MiB
2022/01/04 16:05:54.293, 5 %, 1876 MiB
2022/01/04 16:05:55.306, 5 %, 1876 MiB
2022/01/04 16:05:56.320, 28 %, 0 MiB
2022/01/04 16:05:57.333, 0 %, 0 MiB
2022/01/04 16:05:58.346, 7 %, 654 MiB
2022/01/04 16:05:59.359, 5 %, 1158 MiB
2022/01/04 16:06:00.373, 4 %, 1652 MiB
2022/01/04 16:06:01.387, 5 %, 1876 MiB
2022/01/04 16:06:02.400, 5 %, 1876 MiB
2022/01/04 16:06:03.413, 5 %, 1876 MiB
2022/01/04 16:06:04.427, 4 %, 1876 MiB
2022/01/04 16:06:05.440, 5 %, 1876 MiB
2022/01/04 16:06:06.453, 5 %, 1876 MiB
2022/01/04 16:06:07.466, 5 %, 1876 MiB
2022/01/04 16:06:08.480, 5 %, 1876 MiB
2022/01/04 16:06:09.493, 5 %, 1876 MiB
2022/01/04 16:06:10.506, 5 %, 1876 MiB
2022/01/04 16:06:11.519, 4 %, 1868 MiB
2022/01/04 16:06:12.532, 0 %, 0 MiB
2022/01/04 16:06:13.547, 0 %, 24 MiB
2022/01/04 16:06:14.562, 5 %, 1002 MiB
2022/01/04 16:06:15.576, 5 %, 1508 MiB
2022/01/04 16:06:16.589, 3 %, 1876 MiB
2022/01/04 16:06:17.602, 5 %, 1876 MiB
2022/01/04 16:06:18.615, 5 %, 1876 MiB
2022/01/04 16:06:19.629, 5 %, 1876 MiB
2022/01/04 16:06:20.643, 5 %, 1876 MiB
2022/01/04 16:06:21.655, 5 %, 1876 MiB
2022/01/04 16:06:22.669, 5 %, 1876 MiB
2022/01/04 16:06:23.688, 5 %, 1876 MiB
2022/01/04 16:06:24.702, 5 %, 1876 MiB
2022/01/04 16:06:25.715, 5 %, 1876 MiB
2022/01/04 16:06:26.728, 5 %, 1876 MiB
2022/01/04 16:06:27.742, 0 %, 0 MiB
2022/01/04 16:06:28.755, 0 %, 0 MiB
2022/01/04 16:06:29.769, 5 %, 866 MiB
2022/01/04 16:06:30.782, 4 %, 1370 MiB
2022/01/04 16:06:31.796, 5 %, 1816 MiB
2022/01/04 16:06:32.809, 5 %, 1876 MiB
2022/01/04 16:06:33.822, 5 %, 1876 MiB
2022/01/04 16:06:34.835, 5 %, 1876 MiB
2022/01/04 16:06:35.848, 5 %, 1876 MiB
2022/01/04 16:06:36.861, 5 %, 1876 MiB
2022/01/04 16:06:37.874, 5 %, 1876 MiB
2022/01/04 16:06:38.887, 5 %, 1876 MiB
2022/01/04 16:06:39.900, 5 %, 1876 MiB
2022/01/04 16:06:40.913, 5 %, 1876 MiB
2022/01/04 16:06:41.926, 5 %, 1876 MiB
2022/01/04 16:06:42.940, 2 %, 1868 MiB
2022/01/04 16:06:43.953, 0 %, 0 MiB
2022/01/04 16:06:44.966, 2 %, 550 MiB
2022/01/04 16:06:45.980, 6 %, 1038 MiB
2022/01/04 16:06:46.993, 5 %, 1538 MiB
2022/01/04 16:06:48.006, 5 %, 1876 MiB
2022/01/04 16:06:49.018, 5 %, 1876 MiB
2022/01/04 16:06:50.031, 5 %, 1876 MiB
2022/01/04 16:06:51.044, 5 %, 1876 MiB
2022/01/04 16:06:52.057, 5 %, 1876 MiB
2022/01/04 16:06:53.070, 5 %, 1876 MiB
2022/01/04 16:06:54.083, 5 %, 1876 MiB
2022/01/04 16:06:55.096, 5 %, 1876 MiB
2022/01/04 16:06:56.115, 5 %, 1876 MiB
2022/01/04 16:06:57.128, 5 %, 1876 MiB
2022/01/04 16:06:58.141, 2 %, 1868 MiB
2022/01/04 16:06:59.155, 0 %, 0 MiB
2022/01/04 16:07:00.169, 0 %, 0 MiB
2022/01/04 16:07:01.182, 3 %, 510 MiB
2022/01/04 16:07:02.195, 4 %, 1024 MiB
2022/01/04 16:07:03.208, 5 %, 1552 MiB
2022/01/04 16:07:04.222, 5 %, 1876 MiB
2022/01/04 16:07:05.235, 5 %, 1876 MiB
2022/01/04 16:07:06.249, 5 %, 1876 MiB
2022/01/04 16:07:07.263, 5 %, 1876 MiB
2022/01/04 16:07:08.276, 5 %, 1876 MiB
2022/01/04 16:07:09.289, 5 %, 1876 MiB
2022/01/04 16:07:10.301, 5 %, 1876 MiB
2022/01/04 16:07:11.315, 5 %, 1876 MiB
2022/01/04 16:07:12.328, 5 %, 1876 MiB
2022/01/04 16:07:13.341, 5 %, 1876 MiB
2022/01/04 16:07:14.355, 5 %, 1868 MiB
2022/01/04 16:07:15.368, 0 %, 0 MiB
2022/01/04 16:07:16.381, 0 %, 74 MiB
2022/01/04 16:07:17.394, 3 %, 986 MiB
2022/01/04 16:07:18.407, 4 %, 1492 MiB
2022/01/04 16:07:19.421, 4 %, 1876 MiB
2022/01/04 16:07:20.434, 5 %, 1876 MiB
2022/01/04 16:07:21.448, 5 %, 1876 MiB
2022/01/04 16:07:22.461, 5 %, 1876 MiB
2022/01/04 16:07:23.474, 5 %, 1876 MiB
2022/01/04 16:07:24.487, 5 %, 1876 MiB
2022/01/04 16:07:25.500, 5 %, 1876 MiB
2022/01/04 16:07:26.513, 5 %, 1876 MiB
2022/01/04 16:07:27.527, 5 %, 1876 MiB
2022/01/04 16:07:28.540, 5 %, 1876 MiB
2022/01/04 16:07:29.552, 5 %, 1876 MiB
2022/01/04 16:07:30.565, 0 %, 0 MiB
2022/01/04 16:07:31.579, 0 %, 0 MiB
2022/01/04 16:07:32.592, 4 %, 938 MiB
2022/01/04 16:07:33.605, 5 %, 1476 MiB
2022/01/04 16:07:34.619, 5 %, 1876 MiB
2022/01/04 16:07:35.632, 5 %, 1876 MiB
2022/01/04 16:07:36.645, 5 %, 1876 MiB
2022/01/04 16:07:37.658, 5 %, 1876 MiB
2022/01/04 16:07:38.672, 5 %, 1876 MiB
2022/01/04 16:07:39.685, 5 %, 1876 MiB
2022/01/04 16:07:40.698, 5 %, 1876 MiB
2022/01/04 16:07:41.711, 5 %, 1876 MiB
2022/01/04 16:07:42.724, 5 %, 1876 MiB
2022/01/04 16:07:43.737, 5 %, 1876 MiB
2022/01/04 16:07:44.750, 5 %, 1876 MiB
2022/01/04 16:07:45.764, 0 %, 0 MiB
2022/01/04 16:07:46.778, 0 %, 0 MiB
2022/01/04 16:07:47.791, 5 %, 830 MiB
2022/01/04 16:07:48.805, 4 %, 1326 MiB
2022/01/04 16:07:49.819, 9 %, 1854 MiB
2022/01/04 16:07:50.833, 5 %, 1876 MiB
2022/01/04 16:07:51.846, 5 %, 1876 MiB
2022/01/04 16:07:52.860, 5 %, 1876 MiB
2022/01/04 16:07:53.872, 4 %, 1876 MiB
2022/01/04 16:07:54.892, 5 %, 1876 MiB
2022/01/04 16:07:55.905, 5 %, 1876 MiB
2022/01/04 16:07:56.918, 5 %, 1876 MiB
2022/01/04 16:07:57.931, 5 %, 1876 MiB
2022/01/04 16:07:58.944, 5 %, 1876 MiB
2022/01/04 16:07:59.957, 5 %, 1876 MiB
2022/01/04 16:08:00.976, 0 %, 0 MiB
2022/01/04 16:08:01.989, 0 %, 0 MiB
2022/01/04 16:08:03.002, 4 %, 662 MiB
2022/01/04 16:08:04.015, 7 %, 1180 MiB
2022/01/04 16:08:05.028, 4 %, 1708 MiB
2022/01/04 16:08:06.042, 5 %, 1876 MiB
2022/01/04 16:08:07.054, 5 %, 1876 MiB
2022/01/04 16:08:08.067, 5 %, 1876 MiB
2022/01/04 16:08:09.080, 4 %, 1876 MiB
2022/01/04 16:08:10.093, 5 %, 1876 MiB
2022/01/04 16:08:11.106, 5 %, 1876 MiB
2022/01/04 16:08:12.119, 5 %, 1876 MiB
2022/01/04 16:08:13.132, 5 %, 1876 MiB
2022/01/04 16:08:14.145, 5 %, 1876 MiB
2022/01/04 16:08:15.160, 5 %, 1876 MiB
2022/01/04 16:08:16.174, 5 %, 1868 MiB
2022/01/04 16:08:17.187, 0 %, 0 MiB
2022/01/04 16:08:18.201, 0 %, 448 MiB
2022/01/04 16:08:19.214, 5 %, 998 MiB
2022/01/04 16:08:20.227, 5 %, 1526 MiB
2022/01/04 16:08:21.241, 4 %, 1876 MiB
2022/01/04 16:08:22.255, 5 %, 1876 MiB
2022/01/04 16:08:23.268, 5 %, 1876 MiB
2022/01/04 16:08:24.281, 5 %, 1876 MiB
2022/01/04 16:08:25.294, 5 %, 1876 MiB
2022/01/04 16:08:26.307, 5 %, 1876 MiB
2022/01/04 16:08:27.320, 5 %, 1876 MiB
2022/01/04 16:08:28.333, 5 %, 1876 MiB
2022/01/04 16:08:29.346, 5 %, 1876 MiB
2022/01/04 16:08:30.358, 5 %, 1876 MiB
2022/01/04 16:08:31.378, 5 %, 1876 MiB
2022/01/04 16:08:32.391, 0 %, 0 MiB
2022/01/04 16:08:33.405, 0 %, 0 MiB
2022/01/04 16:08:34.419, 5 %, 886 MiB
2022/01/04 16:08:35.433, 5 %, 1388 MiB
2022/01/04 16:08:36.446, 5 %, 1854 MiB
2022/01/04 16:08:37.466, 5 %, 1876 MiB
2022/01/04 16:08:38.479, 5 %, 1876 MiB
2022/01/04 16:08:39.492, 5 %, 1876 MiB
2022/01/04 16:08:40.506, 5 %, 1876 MiB
2022/01/04 16:08:41.519, 5 %, 1876 MiB
2022/01/04 16:08:42.532, 5 %, 1876 MiB
2022/01/04 16:08:43.545, 5 %, 1876 MiB
2022/01/04 16:08:44.564, 5 %, 1876 MiB
2022/01/04 16:08:45.577, 5 %, 1876 MiB
2022/01/04 16:08:46.591, 5 %, 1876 MiB
2022/01/04 16:08:47.604, 29 %, 0 MiB
2022/01/04 16:08:48.617, 0 %, 0 MiB
2022/01/04 16:08:49.630, 5 %, 848 MiB
2022/01/04 16:08:50.644, 4 %, 1328 MiB
2022/01/04 16:08:51.657, 4 %, 1840 MiB
2022/01/04 16:08:52.670, 5 %, 1876 MiB
2022/01/04 16:08:53.683, 5 %, 1876 MiB
2022/01/04 16:08:54.696, 5 %, 1876 MiB
2022/01/04 16:08:55.710, 5 %, 1876 MiB
2022/01/04 16:08:56.723, 5 %, 1876 MiB
2022/01/04 16:08:57.736, 5 %, 1876 MiB
2022/01/04 16:08:58.749, 5 %, 1876 MiB
2022/01/04 16:08:59.762, 5 %, 1876 MiB
2022/01/04 16:09:00.775, 5 %, 1876 MiB
2022/01/04 16:09:01.795, 5 %, 1876 MiB
2022/01/04 16:09:02.809, 35 %, 0 MiB
2022/01/04 16:09:03.822, 0 %, 0 MiB
2022/01/04 16:09:04.835, 3 %, 664 MiB
2022/01/04 16:09:05.848, 4 %, 1164 MiB
2022/01/04 16:09:06.861, 4 %, 1618 MiB
2022/01/04 16:09:07.873, 5 %, 1876 MiB
2022/01/04 16:09:08.884, 5 %, 1876 MiB
2022/01/04 16:09:09.896, 5 %, 1876 MiB
2022/01/04 16:09:10.909, 5 %, 1876 MiB
2022/01/04 16:09:11.922, 5 %, 1876 MiB
2022/01/04 16:09:12.935, 5 %, 1876 MiB
2022/01/04 16:09:13.948, 5 %, 1876 MiB
2022/01/04 16:09:14.961, 5 %, 1876 MiB
2022/01/04 16:09:15.974, 5 %, 1876 MiB
2022/01/04 16:09:16.987, 5 %, 1876 MiB
2022/01/04 16:09:18.000, 5 %, 1876 MiB
2022/01/04 16:09:19.013, 13 %, 0 MiB
2022/01/04 16:09:20.027, 0 %, 0 MiB
2022/01/04 16:09:21.040, 4 %, 780 MiB
2022/01/04 16:09:22.054, 4 %, 1260 MiB
2022/01/04 16:09:23.067, 4 %, 1798 MiB
2022/01/04 16:09:24.080, 5 %, 1876 MiB
2022/01/04 16:09:25.093, 5 %, 1876 MiB
2022/01/04 16:09:26.106, 5 %, 1876 MiB
2022/01/04 16:09:27.119, 4 %, 1876 MiB
2022/01/04 16:09:28.133, 5 %, 1876 MiB
2022/01/04 16:09:29.146, 5 %, 1876 MiB
2022/01/04 16:09:30.159, 5 %, 1876 MiB
2022/01/04 16:09:31.173, 5 %, 1876 MiB
2022/01/04 16:09:32.186, 5 %, 1876 MiB
2022/01/04 16:09:33.199, 5 %, 1876 MiB
2022/01/04 16:09:34.212, 0 %, 0 MiB
2022/01/04 16:09:35.225, 0 %, 0 MiB
2022/01/04 16:09:36.239, 5 %, 824 MiB
2022/01/04 16:09:37.252, 5 %, 1376 MiB
2022/01/04 16:09:38.265, 4 %, 1856 MiB
2022/01/04 16:09:39.279, 5 %, 1876 MiB
2022/01/04 16:09:40.293, 5 %, 1876 MiB
2022/01/04 16:09:41.313, 5 %, 1876 MiB
2022/01/04 16:09:42.326, 5 %, 1876 MiB
2022/01/04 16:09:43.339, 5 %, 1876 MiB
2022/01/04 16:09:44.352, 5 %, 1876 MiB
2022/01/04 16:09:45.366, 5 %, 1876 MiB
2022/01/04 16:09:46.379, 5 %, 1876 MiB
2022/01/04 16:09:47.392, 5 %, 1876 MiB
2022/01/04 16:09:48.405, 5 %, 1876 MiB
2022/01/04 16:09:49.418, 1 %, 0 MiB
2022/01/04 16:09:50.431, 0 %, 0 MiB
2022/01/04 16:09:51.445, 4 %, 688 MiB
2022/01/04 16:09:52.458, 6 %, 1182 MiB
2022/01/04 16:09:53.471, 4 %, 1724 MiB
2022/01/04 16:09:54.484, 5 %, 1876 MiB
2022/01/04 16:09:55.497, 5 %, 1876 MiB
2022/01/04 16:09:56.510, 5 %, 1876 MiB
2022/01/04 16:09:57.523, 5 %, 1876 MiB
2022/01/04 16:09:58.537, 5 %, 1876 MiB
2022/01/04 16:09:59.550, 5 %, 1876 MiB
2022/01/04 16:10:00.563, 5 %, 1876 MiB
2022/01/04 16:10:01.576, 5 %, 1876 MiB
2022/01/04 16:10:02.589, 5 %, 1876 MiB
2022/01/04 16:10:03.603, 5 %, 1876 MiB
2022/01/04 16:10:04.617, 1 %, 1868 MiB
2022/01/04 16:10:05.631, 0 %, 0 MiB
2022/01/04 16:10:06.645, 4 %, 636 MiB
2022/01/04 16:10:07.658, 5 %, 1104 MiB
2022/01/04 16:10:08.671, 4 %, 1618 MiB
2022/01/04 16:10:09.685, 5 %, 1876 MiB
2022/01/04 16:10:10.698, 5 %, 1876 MiB
2022/01/04 16:10:11.711, 5 %, 1876 MiB
2022/01/04 16:10:12.724, 5 %, 1876 MiB
2022/01/04 16:10:13.737, 5 %, 1876 MiB
2022/01/04 16:10:14.750, 5 %, 1876 MiB
2022/01/04 16:10:15.763, 5 %, 1876 MiB
